,date,timCool1,strCushion1,tmpMoldZone3,tmpFlange1,tmpMoldZone4,strPlasticisation1,tmpMoldZone1,tmpMoldZone2,spdInjection1,tmpMoldZone9,tmpMoldZone7,tmpMoldZone8,tmpOil,tmpMoldZone5,tmpMoldZone6,tmpMoldZone19,cntCycle,tmpMoldZone18,stsMachine,tmpMoldZone15,volTransfer1,tmpMoldZone14,tmpMoldZone17,strTransfer1,tmpMoldZone16,timTransfer1,timMoldClose,tmpBarrel1Zone5,tmpBarrel1Zone4,prsPomp1,tmpBarrel1Zone1,tmpBarrel1Zone3,tmpMoldZone20,tmpBarrel1Zone2,volShot1,timFill1,timMoldOpen,tmpMoldZone11,tmpMoldZone10,prsTransferHyd1,tmpMoldZone13,tmpMoldZone12,decMold,prsHoldSpec1,tmpNozle1,timestamp,prsInjectionHyd1,timCycle,sfc,frcClamp,timPlasticisation1,reason
77399,2021-02-09T15:07:08.000,23.36,0.4,300.0,92.0,300.0,111.5,300.0,300.0,47.6,0.0,0.0,0.0,40.0,305.0,0.0,0.0,4,0.0,0S000,0.0,0.0,0.0,0.0,56.7,0.0,13.0,3.42,290.0,281.0,120.0,264.0,275.0,0.0,274.0,0.0,5.5,2.42,0.0,0.0,30.41,0.0,0.0,1715,449.0,258.0,2021-02-09 18:07:08.0,83.23,40.49,[],4350.0,9.39,[]
77400,2021-02-09T15:08:42.000,23.36,56.6,300.0,92.0,300.0,111.8,300.0,300.0,21.0,0.0,0.0,0.0,40.0,304.0,0.0,0.0,6,0.0,0S000,0.0,0.0,0.0,0.0,56.9,0.0,0.0,3.4,290.0,281.0,52.0,264.0,275.0,0.0,274.0,0.0,3.0,2.43,0.0,0.0,65.17,0.0,0.0,1715,833.0,258.0,2021-02-09 18:08:42.0,65.3,38.13,[],4350.0,3.33,[]
77401,2021-02-09T15:11:20.000,23.37,18.5,300.0,91.0,300.0,112.2,299.0,299.0,21.0,0.0,0.0,0.0,40.0,298.0,0.0,0.0,0,0.0,0A000,0.0,0.0,0.0,0.0,24.0,0.0,13.0,3.39,290.0,281.0,67.0,265.0,276.0,0.0,275.0,0.0,5.0,2.43,0.0,0.0,91.1,0.0,0.0,1715,1166.0,259.0,2021-02-09 18:11:20.0,91.39,53.1,[],4350.0,8.71,[]
77402,2021-02-09T15:13:05.000,23.37,17.6,300.0,91.0,300.0,112.1,299.0,299.0,20.5,0.0,0.0,0.0,40.0,302.0,0.0,0.0,2,0.0,0A000,0.0,0.0,0.0,0.0,23.6,0.0,13.0,3.41,290.0,281.0,47.0,265.0,275.0,0.0,275.0,0.0,5.0,2.43,0.0,0.0,91.35,0.0,0.0,1715,1167.0,259.0,2021-02-09 18:13:05.0,91.52,52.24,[],4500.0,8.83,[]
77403,2021-02-09T15:09:27.000,23.36,23.8,300.0,92.0,300.0,112.2,300.0,300.0,21.0,0.0,0.0,0.0,40.0,302.0,0.0,0.0,7,0.0,0S000,0.0,0.0,0.0,0.0,23.9,0.0,0.0,3.4,290.0,281.0,47.0,264.0,275.0,0.0,274.0,0.0,5.0,2.43,0.0,0.0,91.27,0.0,0.0,1715,1167.0,258.0,2021-02-09 18:09:27.0,91.48,40.14,[],4350.0,5.2,[]
77404,2021-02-09T15:12:13.000,23.37,18.2,300.0,91.0,300.0,112.2,299.0,299.0,21.0,0.0,0.0,0.0,40.0,302.0,0.0,0.0,1,0.0,0A000,0.0,0.0,0.0,0.0,24.0,0.0,13.0,3.4,290.0,281.0,44.0,265.0,276.0,0.0,275.0,0.0,5.0,2.43,0.0,0.0,91.31,0.0,0.0,1715,1167.0,259.0,2021-02-09 18:12:13.0,91.52,52.24,[],4350.0,8.81,[]
77405,2021-02-09T15:47:44.000,23.39,74.9,300.0,94.0,300.0,110.9,299.0,299.0,21.0,0.0,0.0,0.0,40.0,299.0,0.0,0.0,6,0.0,0S000,0.0,0.0,0.0,0.0,75.2,0.0,0.0,3.38,290.0,281.0,65.0,266.0,275.0,0.0,275.0,0.0,2.0,2.43,0.0,0.0,48.13,0.0,0.0,1715,617.0,257.0,2021-02-09 18:47:44.0,48.34,37.18,"['S1113184000032303930', 'S1113184000042303930']",4500.0,9.69,[]
77406,2021-02-09T15:46:57.000,23.39,18.3,300.0,91.0,300.0,112.0,299.0,299.0,21.0,0.0,0.0,0.0,40.0,300.0,0.0,0.0,5,0.0,0S000,0.0,0.0,0.0,0.0,23.6,0.0,13.0,3.41,290.0,281.0,58.0,265.0,275.0,0.0,275.0,0.0,5.0,2.42,0.0,0.0,91.82,0.0,0.0,1715,1172.0,259.0,2021-02-09 18:46:57.0,91.9,52.29,"['S1113184000012303930', 'S1113184000022303930']",4500.0,8.91,[]
77407,2021-02-09T15:14:02.000,23.4,18.6,300.0,91.0,300.0,112.1,299.0,299.0,21.0,0.0,0.0,0.0,40.0,303.0,0.0,0.0,3,0.0,0A000,0.0,0.0,0.0,0.0,23.8,0.0,13.0,3.41,290.0,281.0,120.0,265.0,275.0,0.0,275.0,0.0,5.0,2.43,0.0,0.0,91.48,0.0,0.0,1715,1169.0,259.0,2021-02-09 18:14:02.0,91.69,52.31,[],4500.0,8.88,[]
77408,2021-02-09T15:14:49.000,23.39,18.7,300.0,91.0,300.0,112.1,299.0,299.0,21.0,0.0,0.0,0.0,40.0,303.0,0.0,0.0,4,0.0,0A000,0.0,0.0,0.0,0.0,24.0,0.0,13.0,3.41,290.0,281.0,58.0,265.0,275.0,0.0,275.0,0.0,5.0,2.43,0.0,0.0,91.44,0.0,0.0,1715,1170.0,259.0,2021-02-09 18:14:49.0,91.73,52.29,[],4500.0,8.88,[]
77409,2021-02-09T15:48:34.000,23.39,24.7,300.0,93.0,300.0,112.5,300.0,299.0,20.5,0.0,0.0,0.0,40.0,302.0,0.0,0.0,7,0.0,0S000,0.0,0.0,0.0,0.0,24.8,0.0,0.0,3.39,290.0,281.0,114.0,265.0,275.0,0.0,274.0,0.0,5.0,2.42,0.0,0.0,91.14,0.0,0.0,1715,1163.0,257.0,2021-02-09 18:48:34.0,91.22,40.2,"['S1113184000062303930', 'S1113184000052303930']",4500.0,3.35,[]
77410,2021-02-09T15:49:32.000,23.39,19.4,300.0,93.0,300.0,112.9,299.0,300.0,21.0,0.0,0.0,0.0,40.0,299.0,0.0,0.0,8,0.0,0A000,0.0,0.0,0.0,0.0,24.5,0.0,13.0,3.4,290.0,281.0,73.0,265.0,275.0,0.0,274.0,0.0,5.0,2.43,0.0,0.0,91.27,0.0,0.0,1715,1166.0,257.0,2021-02-09 18:49:32.0,91.44,53.2,"['S1113184000072303930', 'S1113184000082303930']",4500.0,7.39,[]
77411,2021-02-09T15:50:25.000,23.39,19.3,300.0,93.0,300.0,112.3,299.0,299.0,21.0,0.0,0.0,0.0,40.0,298.0,0.0,0.0,0,0.0,0A000,0.0,0.0,0.0,0.0,24.3,0.0,13.0,3.4,290.0,281.0,40.0,265.0,275.0,0.0,275.0,0.0,5.0,2.43,0.0,0.0,91.44,0.0,0.0,1715,1169.0,258.0,2021-02-09 18:50:25.0,91.65,53.17,"['S1113184000092303930', 'S1113184000102303930']",4500.0,8.34,[]
77412,2021-02-09T15:52:10.000,23.4,18.8,297.0,93.0,296.0,112.3,291.0,294.0,21.0,0.0,0.0,0.0,41.0,290.0,0.0,0.0,2,0.0,0A000,0.0,0.0,0.0,0.0,24.2,0.0,13.0,3.43,290.0,281.0,59.0,265.0,275.0,0.0,275.0,0.0,5.0,2.42,0.0,0.0,91.52,0.0,0.0,1715,1170.0,259.0,2021-02-09 18:52:10.0,91.73,52.35,"['S1113184000132303930', 'S1113184000142303930']",4500.0,8.74,[]
77413,2021-02-09T15:51:17.000,23.4,18.9,300.0,93.0,300.0,112.2,300.0,300.0,21.0,0.0,0.0,0.0,41.0,300.0,0.0,0.0,1,0.0,0A000,0.0,0.0,0.0,0.0,24.0,0.0,13.0,3.42,290.0,281.0,59.0,265.0,275.0,0.0,275.0,0.0,5.0,2.43,0.0,0.0,91.48,0.0,0.0,1715,1170.0,258.0,2021-02-09 18:51:17.0,91.77,52.34,"['S1113184000112303930', 'S1113184000122303930']",4500.0,8.56,[]
77414,2021-02-09T15:55:12.000,23.4,19.0,290.0,93.0,290.0,113.1,290.0,290.0,21.0,0.0,0.0,0.0,41.0,293.0,0.0,0.0,4,0.0,0A000,0.0,0.0,0.0,0.0,24.7,0.0,13.0,3.42,290.0,280.0,97.0,264.0,275.0,0.0,275.0,0.0,5.0,2.43,0.0,0.0,91.6,0.0,0.0,1715,1171.0,260.0,2021-02-09 18:55:12.0,91.77,53.26,"['S1113184000172303930', 'S1113184000182303930']",4500.0,8.92,[]
77415,2021-02-09T15:54:21.000,23.4,18.5,290.0,93.0,288.0,112.1,288.0,287.0,21.0,0.0,0.0,0.0,41.0,292.0,0.0,0.0,3,0.0,0A000,0.0,0.0,0.0,0.0,23.9,0.0,13.0,3.43,290.0,281.0,173.0,265.0,275.0,0.0,275.0,0.0,5.0,2.43,0.0,0.0,91.65,0.0,0.0,1715,1172.0,259.0,2021-02-09 18:54:21.0,91.86,52.35,[],4500.0,8.77,[]
77416,2021-02-09T15:56:12.000,23.4,18.1,290.0,93.0,290.0,112.1,289.0,289.0,21.6,0.0,0.0,0.0,41.0,292.0,0.0,0.0,5,0.0,0A000,0.0,0.0,0.0,0.0,23.6,0.0,13.0,3.43,290.0,281.0,91.0,265.0,275.0,0.0,275.0,0.0,5.0,2.43,0.0,0.0,91.69,0.0,0.0,1715,1171.0,259.0,2021-02-09 18:56:12.0,91.86,52.31,"['S1113184000202303930', 'S1113184000192303930']",4500.0,8.84,[]
77417,2021-02-09T15:56:55.000,23.39,18.4,290.0,93.0,290.0,112.1,289.0,289.0,21.0,0.0,0.0,0.0,41.0,292.0,0.0,0.0,6,0.0,0A000,0.0,0.0,0.0,0.0,24.0,0.0,13.0,3.43,290.0,281.0,52.0,265.0,275.0,0.0,275.0,0.0,5.0,2.42,0.0,0.0,91.56,0.0,0.0,1715,1171.0,259.0,2021-02-09 18:56:55.0,91.77,52.3,"['S1113184000212303930', 'S1113184000222303930']",4500.0,8.84,[]
77418,2021-02-09T15:57:48.000,23.4,18.3,290.0,93.0,290.0,112.0,290.0,290.0,21.0,0.0,0.0,0.0,41.0,291.0,0.0,0.0,7,0.0,0A000,0.0,0.0,0.0,0.0,23.7,0.0,13.0,3.43,290.0,281.0,41.0,265.0,276.0,0.0,275.0,0.0,5.0,2.42,0.0,0.0,91.73,0.0,0.0,1715,1173.0,259.0,2021-02-09 18:57:48.0,91.98,52.34,"['S1113184000232303930', 'S1113184000242303930']",4600.0,8.91,[]
77419,2021-02-09T16:00:25.000,23.41,18.6,290.0,93.0,290.0,111.9,289.0,289.0,21.0,0.0,0.0,0.0,40.0,291.0,0.0,0.0,10,0.0,0A000,0.0,0.0,0.0,0.0,23.7,0.0,13.0,3.43,290.0,281.0,42.0,265.0,275.0,0.0,275.0,0.0,5.0,2.42,0.0,0.0,91.6,0.0,0.0,1715,1170.0,259.0,2021-02-09 19:00:25.0,91.69,52.37,"['S1113184000292303930', 'S1113184000302303930']",4600.0,9.03,[]
77420,2021-02-09T15:58:39.000,23.41,18.9,290.0,93.0,290.0,112.0,289.0,289.0,21.0,0.0,0.0,0.0,41.0,288.0,0.0,0.0,8,0.0,0A000,0.0,0.0,0.0,0.0,23.8,0.0,13.0,3.43,290.0,281.0,59.0,265.0,275.0,0.0,275.0,0.0,5.0,2.43,0.0,0.0,91.73,0.0,0.0,1715,1172.0,259.0,2021-02-09 18:58:39.0,91.86,52.36,"['S1113184000252303930', 'S1113184000262303930']",4600.0,8.96,[]
77421,2021-02-09T15:59:32.000,23.4,18.7,290.0,93.0,290.0,111.9,289.0,289.0,21.0,0.0,0.0,0.0,41.0,290.0,0.0,0.0,9,0.0,0A000,0.0,0.0,0.0,0.0,23.8,0.0,13.0,3.43,290.0,281.0,42.0,265.0,275.0,0.0,275.0,0.0,5.0,2.42,0.0,0.0,91.73,0.0,0.0,1715,1172.0,259.0,2021-02-09 18:59:32.0,91.94,52.35,"['S1113184000272303930', 'S1113184000282303930']",4600.0,8.99,[]
77422,2021-02-09T16:01:19.000,23.41,18.7,290.0,92.0,290.0,111.9,289.0,289.0,21.0,0.0,0.0,0.0,40.0,290.0,0.0,0.0,11,0.0,0A000,0.0,0.0,0.0,0.0,23.7,0.0,13.0,3.43,290.0,281.0,32.0,265.0,275.0,0.0,275.0,0.0,5.0,2.42,0.0,0.0,91.6,0.0,0.0,1715,1171.0,259.0,2021-02-09 19:01:19.0,91.86,52.37,"['S1113184000312303930', 'S1113184000322303930']",4600.0,9.09,[]
77423,2021-02-09T16:02:08.000,23.41,18.8,290.0,92.0,290.0,111.9,289.0,289.0,21.0,0.0,0.0,0.0,40.0,291.0,0.0,0.0,12,0.0,0A000,0.0,0.0,0.0,0.0,23.8,0.0,13.0,3.43,290.0,281.0,98.0,265.0,276.0,0.0,275.0,0.0,5.0,2.42,0.0,0.0,91.73,0.0,0.0,1715,1172.0,259.0,2021-02-09 19:02:08.0,91.86,52.38,"['S1113184000342303930', 'S1113184000332303930']",4600.0,9.13,[]
77424,2021-02-09T16:03:21.000,23.41,18.6,290.0,92.0,290.0,111.7,289.0,289.0,21.0,0.0,0.0,0.0,40.0,293.0,0.0,0.0,13,0.0,0A000,0.0,0.0,0.0,0.0,23.7,0.0,13.0,3.43,290.0,281.0,41.0,265.0,275.0,0.0,275.0,0.0,5.0,2.42,0.0,0.0,91.6,0.0,0.0,1715,1172.0,259.0,2021-02-09 19:03:21.0,91.9,52.39,['S1113184000362303930'],4600.0,9.12,[]
77425,2021-02-09T16:03:55.000,23.42,18.5,290.0,92.0,290.0,111.6,289.0,289.0,21.0,0.0,0.0,0.0,40.0,290.0,0.0,0.0,14,0.0,0A000,0.0,0.0,0.0,0.0,23.6,0.0,13.0,3.43,290.0,281.0,43.0,265.0,275.0,0.0,275.0,0.0,5.0,2.42,0.0,0.0,91.48,0.0,0.0,1715,1171.0,259.0,2021-02-09 19:03:55.0,91.82,52.39,"['S1113184000382303930', 'S1113184000372303930']",4600.0,9.21,[]
77426,2021-02-09T16:04:46.000,23.42,18.6,290.0,92.0,290.0,111.6,289.0,289.0,21.0,0.0,0.0,0.0,40.0,293.0,0.0,0.0,15,0.0,0A000,0.0,0.0,0.0,0.0,23.7,0.0,13.0,3.44,290.0,281.0,45.0,265.0,275.0,0.0,275.0,0.0,5.0,2.42,0.0,0.0,91.56,0.0,0.0,1715,1172.0,260.0,2021-02-09 19:04:46.0,91.86,52.41,"['S1113184000392303930', 'S1113184000402303930']",4600.0,9.22,[]
77427,2021-02-09T16:05:39.000,23.41,18.2,290.0,92.0,290.0,111.5,289.0,289.0,21.0,0.0,0.0,0.0,40.0,290.0,0.0,0.0,16,0.0,0A000,0.0,0.0,0.0,0.0,23.3,0.0,13.0,3.43,290.0,281.0,41.0,265.0,275.0,0.0,275.0,0.0,5.0,2.42,0.0,0.0,91.6,0.0,0.0,1715,1171.0,260.0,2021-02-09 19:05:39.0,91.77,52.39,"['S1113184000422303930', 'S1113184000412303930']",4600.0,9.23,[]
77428,2021-02-09T16:06:32.000,23.42,18.2,290.0,92.0,290.0,111.5,289.0,289.0,21.0,0.0,0.0,0.0,40.0,288.0,0.0,0.0,17,0.0,0A000,0.0,0.0,0.0,0.0,23.3,0.0,13.0,3.44,290.0,281.0,49.0,265.0,275.0,0.0,275.0,0.0,5.0,2.42,0.0,0.0,91.69,0.0,0.0,1715,1172.0,260.0,2021-02-09 19:06:32.0,91.9,52.38,"['S1113184000432303930', 'S1113184000442303930']",4600.0,9.28,[]
77429,2021-02-09T16:08:14.000,23.42,18.1,290.0,92.0,290.0,111.5,289.0,289.0,21.0,0.0,0.0,0.0,41.0,292.0,0.0,0.0,19,0.0,0A000,0.0,0.0,0.0,0.0,23.2,0.0,13.0,3.44,290.0,281.0,65.0,265.0,275.0,0.0,275.0,0.0,5.0,2.42,0.0,0.0,91.56,0.0,0.0,1715,1171.0,260.0,2021-02-09 19:08:14.0,91.82,52.39,"['S1113184000472303930', 'S1113184000482303930']",4600.0,9.34,[]
77430,2021-02-09T16:07:22.000,23.41,18.1,290.0,92.0,290.0,111.5,289.0,289.0,21.0,0.0,0.0,0.0,40.0,291.0,0.0,0.0,18,0.0,0A000,0.0,0.0,0.0,0.0,23.3,0.0,13.0,3.44,290.0,281.0,66.0,265.0,275.0,0.0,275.0,0.0,5.0,2.42,0.0,0.0,91.65,0.0,0.0,1715,1171.0,260.0,2021-02-09 19:07:22.0,91.82,52.37,"['S1113184000452303930', 'S1113184000462303930']",4600.0,9.31,[]
77431,2021-02-09T16:10:00.000,23.41,18.5,290.0,92.0,290.0,111.5,289.0,289.0,21.0,0.0,0.0,0.0,41.0,293.0,0.0,0.0,21,0.0,0A000,0.0,0.0,0.0,0.0,23.6,0.0,13.0,3.43,290.0,281.0,59.0,265.0,275.0,0.0,275.0,0.0,5.0,2.42,0.0,0.0,91.56,0.0,0.0,1715,1173.0,260.0,2021-02-09 19:10:00.0,91.94,52.35,"['S1113184000522303930', 'S1113184000512303930']",4600.0,9.31,[]
77432,2021-02-09T16:20:11.000,23.41,18.5,290.0,92.0,290.0,111.5,289.0,289.0,21.0,0.0,0.0,0.0,41.0,292.0,0.0,0.0,23,0.0,0S000,0.0,0.0,0.0,0.0,23.6,0.0,13.0,3.44,290.0,281.0,30.0,265.0,275.0,0.0,275.0,0.0,5.0,2.42,0.0,0.0,91.56,0.0,0.0,1715,1171.0,260.0,2021-02-09 19:20:11.0,91.77,52.39,"['S1113184000572303930', 'S1113184000582303930']",4600.0,9.36,[]
77433,2021-02-09T16:10:52.000,23.41,18.4,290.0,92.0,290.0,111.5,289.0,289.0,21.0,0.0,0.0,0.0,41.0,289.0,0.0,0.0,22,0.0,0A000,0.0,0.0,0.0,0.0,23.6,0.0,13.0,3.44,290.0,281.0,73.0,265.0,275.0,0.0,275.0,0.0,5.0,2.42,0.0,0.0,91.6,0.0,0.0,1715,1171.0,260.0,2021-02-09 19:10:52.0,91.82,52.39,"['S1113184000542303930', 'S1113184000532303930']",4600.0,9.32,[]
77434,2021-02-09T16:21:07.000,23.41,15.6,290.0,93.0,290.0,109.2,289.0,289.0,21.0,0.0,0.0,0.0,39.0,289.0,0.0,0.0,24,0.0,0A000,0.0,0.0,0.0,0.0,20.6,0.0,13.0,3.41,290.0,280.0,41.0,265.0,275.0,0.0,275.0,0.0,5.0,2.42,0.0,0.0,91.73,0.0,0.0,1715,1171.0,259.0,2021-02-09 19:21:07.0,91.82,53.3,"['S1113184000602303930', 'S1113184000592303930']",4600.0,10.17,[]
77435,2021-02-09T16:09:08.000,23.42,18.5,290.0,92.0,290.0,111.5,289.0,289.0,21.0,0.0,0.0,0.0,41.0,288.0,0.0,0.0,20,0.0,0A000,0.0,0.0,0.0,0.0,23.6,0.0,13.0,3.44,290.0,281.0,41.0,265.0,275.0,0.0,275.0,0.0,5.0,2.42,0.0,0.0,91.69,0.0,0.0,1715,1172.0,260.0,2021-02-09 19:09:08.0,91.9,52.38,"['S1113184000492303930', 'S1113184000502303930']",4600.0,9.34,[]
77436,2021-02-09T16:23:46.000,23.46,20.8,290.0,93.0,290.0,112.3,289.0,289.0,21.0,0.0,0.0,0.0,39.0,289.0,0.0,0.0,27,0.0,0A000,0.0,0.0,0.0,0.0,24.3,0.0,13.0,3.43,290.0,281.0,31.0,265.0,275.0,0.0,275.0,0.0,5.0,2.42,0.0,0.0,91.56,0.0,0.0,1715,1170.0,258.0,2021-02-09 19:23:46.0,91.73,52.5,"['S1113184000652303930', 'S1113184000662303930']",4900.0,8.5,[]
77437,2021-02-09T16:22:51.000,23.41,19.5,290.0,93.0,290.0,112.2,289.0,289.0,21.0,0.0,0.0,0.0,39.0,288.0,0.0,0.0,26,0.0,0A000,0.0,0.0,0.0,0.0,24.1,0.0,13.0,3.42,290.0,280.0,65.0,265.0,276.0,0.0,275.0,0.0,5.0,2.42,0.0,0.0,91.48,0.0,0.0,1715,1169.0,258.0,2021-02-09 19:22:51.0,91.65,52.35,"['S1113184000642303930', 'S1113184000632303930']",4900.0,8.48,[]
77438,2021-02-09T16:21:57.000,23.41,18.9,290.0,93.0,290.0,112.4,289.0,289.0,20.5,0.0,0.0,0.0,39.0,291.0,0.0,0.0,25,0.0,0A000,0.0,0.0,0.0,0.0,23.8,0.0,13.0,3.4,290.0,280.0,65.0,265.0,275.0,0.0,275.0,0.0,5.0,2.41,0.0,0.0,91.65,0.0,0.0,1715,1170.0,258.0,2021-02-09 19:21:57.0,91.69,53.2,"['S1113184000612303930', 'S1113184000622303930']",4600.0,8.74,[]
77439,2021-02-09T16:26:21.000,23.46,21.2,290.0,93.0,290.0,112.0,289.0,289.0,18.3,0.0,0.0,0.0,40.0,290.0,0.0,0.0,30,0.0,0A000,0.0,0.0,0.0,0.0,28.9,0.0,13.0,3.44,290.0,281.0,116.0,265.0,275.0,0.0,275.0,0.0,5.0,2.42,0.0,0.0,81.96,0.0,0.0,1715,1045.0,259.0,2021-02-09 19:26:21.0,82.17,52.49,"['S1113184000722303930', 'S1113184000712303930']",4900.0,8.7,[]
77440,2021-02-09T16:25:28.000,23.45,20.6,290.0,93.0,290.0,112.2,289.0,289.0,21.0,0.0,0.0,0.0,39.0,292.0,0.0,0.0,29,0.0,0A000,0.0,0.0,0.0,0.0,24.3,0.0,13.0,3.43,290.0,281.0,97.0,265.0,275.0,0.0,275.0,0.0,5.0,2.42,0.0,0.0,91.6,0.0,0.0,1715,1171.0,259.0,2021-02-09 19:25:28.0,91.77,52.49,"['S1113184000692303930', 'S1113184000702303930']",4900.0,8.63,[]
77441,2021-02-09T16:24:34.000,23.46,20.7,290.0,93.0,290.0,112.2,289.0,289.0,21.0,0.0,0.0,0.0,39.0,291.0,0.0,0.0,28,0.0,0A000,0.0,0.0,0.0,0.0,24.3,0.0,13.0,3.43,290.0,281.0,66.0,265.0,275.0,0.0,275.0,0.0,5.0,2.42,0.0,0.0,91.69,0.0,0.0,1715,1170.0,259.0,2021-02-09 19:24:34.0,91.73,52.49,"['S1113184000672303930', 'S1113184000682303930']",4900.0,8.51,[]
